id,level,word,article,plural,translation,example,partOfSpeech,topic,tags,lessonId
A1_v239,A1,hell,,,bright,Die Farbe ist hell,adj,Colors,a1,A1_lesson_12
A1_v240,A1,dunkel,,,dark,Das Blau ist dunkel,adj,Colors,a1,A1_lesson_12
A1_v241,A1,Bus,der,die Busse,bus,Der Bus kommt um zehn,noun,Transport,a1,A1_lesson_5
A1_v242,A1,Zug,der,die Zuege,train,Der Zug hat Verspaetung,noun,Transport,a1,A1_lesson_5
A1_v243,A1,U-Bahn,die,die U-Bahnen,subway,Die U-Bahn faehrt schnell,noun,Transport,a1,A1_lesson_5
A1_v244,A1,Auto,das,die Autos,car,Das Auto ist rot,noun,Transport,a1,A1_lesson_21
A1_v245,A1,Fahrrad,das,die Fahrraeder,bicycle,Das Fahrrad ist neu,noun,Transport,a1,A1_lesson_21
A1_v246,A1,Taxi,das,die Taxis,taxi,Das Taxi wartet,noun,Transport,a1,A1_lesson_21
A1_v247,A1,Flughafen,der,die Flughaefen,airport,Der Flughafen ist weit,noun,Transport,a1,A1_lesson_21
A1_v248,A1,Haltestelle,die,die Haltestellen,stop,Die Haltestelle ist hier,noun,Transport,a1,A1_lesson_5
A1_v249,A1,Fahrkarte,die,die Fahrkarten,ticket,Die Fahrkarte kostet 3 Euro,noun,Transport,a1,A1_lesson_21
A1_v250,A1,Fahrer,der,die Fahrer,driver,Der Fahrer faehrt langsam,noun,Transport,a1,A1_lesson_21
A1_v251,A1,fahren,,,to drive,Ich fahre mit dem Bus,verb,Transport,a1,A1_lesson_21
A1_v252,A1,fahren mit,,,to go by,Wir fahren mit dem Zug,verb,Transport,a1,A1_lesson_21
A1_v253,A1,Museum,das,die Museen,museum,Das Museum hat Kunst,noun,City Places,a1,A1_lesson_18
A1_v254,A1,Park,der,die Parks,park,Der Park ist schoen,noun,City Places,a1,A1_lesson_18
A1_v255,A1,Kino,das,die Kinos,cinema,Das Kino ist um die Ecke,noun,City Places,a1,A1_lesson_18
A1_v256,A1,Theater,das,die Theater,theater,Das Theater zeigt ein Stueck,noun,City Places,a1,A1_lesson_18
A1_v257,A1,Praxis,die,die Praxen,practice,Die Praxis hat heute auf,noun,City Places,a1,A1_lesson_18
A1_v258,A1,Bibliothek,die,die Bibliotheken,library,In der Bibliothek lese ich,noun,City Places,a1,A1_lesson_18
A1_v259,A1,Kirche,die,die Kirchen,church,Die Kirche ist alt,noun,City Places,a1,A1_lesson_18
A1_v260,A1,Post,die,die Posten,post office,Die Post ist um die Ecke,noun,City Places,a1,A1_lesson_18
A1_v261,A1,Bank,die,die Banken,bank,Die Bank ist in der Stadt,noun,City Places,a1,A1_lesson_5
A1_v262,A1,Restaurant,das,die Restaurants,restaurant,Das Restaurant ist gut,noun,City Places,a1,A1_lesson_10
A1_v263,A1,Cafe,das,die Cafes,cafe,Das Cafe ist gemuetlich,noun,City Places,a1,A1_lesson_20
A1_v264,A1,Weg,der,die Wege,way,Der Weg ist lang,noun,Directions,a1,A1_lesson_5
A1_v265,A1,Strasse,die,die Strassen,street,Die Strasse ist breit,noun,Directions,a1,A1_lesson_5
A1_v266,A1,links,,,left,Gehen Sie links,adverb,Directions,a1,A1_lesson_5
A1_v267,A1,rechts,,,right,Gehen Sie rechts,adverb,Directions,a1,A1_lesson_5
A1_v268,A1,geradeaus,,,straight ahead,Gehen Sie geradeaus,adverb,Directions,a1,A1_lesson_5
A1_v269,A1,Ampel,die,die Ampeln,traffic light,Die Ampel ist rot,noun,Directions,a1,A1_lesson_5
A1_v270,A1,Kreuzung,die,die Kreuzungen,intersection,Die Kreuzung ist gross,noun,Directions,a1,A1_lesson_5
A1_v271,A1,Ecke,die,die Ecken,corner,Die Klinik ist um die Ecke,noun,Directions,a1,A1_lesson_5
A1_v272,A1,nahe,,,near,Das Kino ist nah,adverb,Directions,a1,A1_lesson_5
A1_v273,A1,weit,,,far,Der Flughafen ist weit,adverb,Directions,a1,A1_lesson_5
A1_v274,A1,dort,,,there,Die Klinik ist dort,adverb,Directions,a1,A1_lesson_5
A1_v275,A1,hier,,,here,Hier ist das Krankenhaus,adverb,Directions,a1,A1_lesson_5
A1_v276,A1,Sonne,die,Sonnen,sun,Die Sonne scheint,noun,Weather,a1,A1_lesson_11
A1_v277,A1,Regen,der,,rain,Der Regen hoert auf,noun,Weather,a1,A1_lesson_11
A1_v278,A1,Schnee,der,,snow,Der Schnee ist weiss,noun,Weather,a1,A1_lesson_11
A1_v279,A1,Wind,der,die Winde,wind,Der Wind ist stark,noun,Weather,a1,A1_lesson_11
A1_v280,A1,warm,,,warm,Der Sommer ist warm,adj,Weather,a1,A1_lesson_11
A1_v281,A1,kalt,,,cold,Der Winter ist kalt,adj,Weather,a1,A1_lesson_11
A1_v282,A1,heiss,,,hot,Der Juli ist heiss,adj,Weather,a1,A1_lesson_11
A1_v283,A1,sonnig,,,sunny,Heute ist es sonnig,adj,Weather,a1,A1_lesson_11
A1_v284,A1,bewoelkt,,,cloudy,Der Himmel ist bewoelkt,adj,Weather,a1,A1_lesson_11
A1_v285,A1,Fruehling,der,die Fruehlinge,spring,Der Fruehling ist warm,noun,Weather,a1,A1_lesson_11
A1_v286,A1,Herbst,der,die Herbste,autumn,Der Herbst ist farbig,noun,Weather,a1,A1_lesson_11
A1_v287,A1,Winter,der,die Winter,winter,Der Winter ist kalt,noun,Weather,a1,A1_lesson_11
A1_v288,A1,Sommer,der,die Sommer,summer,Der Sommer ist heiss,noun,Weather,a1,A1_lesson_11
A1_v289,A1,Hobby,das,die Hobbys,hobby,Mein Hobby ist Lesen,noun,Hobbies,a1,A1_lesson_8
A1_v290,A1,Sport,der,,sport,Sport ist gesund,noun,Hobbies,a1,A1_lesson_8
A1_v291,A1,Musik,die,,music,Ich hoere Musik,noun,Hobbies,a1,A1_lesson_8
A1_v292,A1,Film,der,die Filme,movie,Der Film ist gut,noun,Hobbies,a1,A1_lesson_8
A1_v293,A1,Lied,das,die Lieder,song,Das Lied ist schoen,noun,Hobbies,a1,A1_lesson_8
A1_v294,A1,schwimmen,,,to swim,Wir schwimmen im See,verb,Hobbies,a1,A1_lesson_8
A1_v295,A1,singen,,,to sing,Sie singt ein Lied,verb,Hobbies,a1,A1_lesson_8
A1_v296,A1,tanzen,,,to dance,Wir tanzen gern,verb,Hobbies,a1,A1_lesson_8
A1_v297,A1,malen,,,to paint,Das Kind malt ein Bild,verb,Hobbies,a1,A1_lesson_8
A1_v298,A1,spielen,,,to play,Die Kinder spielen draussen,verb,Hobbies,a1,A1_lesson_8
A1_v299,A1,reisen,,,to travel,Wir reisen nach Italien,verb,Hobbies,a1,A1_lesson_8
A1_v300,A1,kochen,,,to cook,Ich koche gern,verb,Hobbies,a1,A1_lesson_8
A1_v301,A1,fernsehen,,,to watch TV,Wir sehen fern,verb,Hobbies,a1,A1_lesson_8
A1_v302,A1,fotografieren,,,to photograph,Ich fotografiere viel,verb,Hobbies,a1,A1_lesson_8
A1_v303,A1,turnen,,,to do gymnastics,Das Kind turnt gern,verb,Hobbies,a1,A1_lesson_8
A1_v304,A1,Klasse,die,die Klassen,class,Die Klasse hat 20 Schueler,noun,School,a1,A1_lesson_25
A1_v305,A1,Schueler,der,die Schueler,student,Der Schueler lernt fleissig,noun,School,a1,A1_lesson_25
A1_v306,A1,Schuelerin,die,die Schuelerinnen,student f,Die Schuelerin schreibt einen Test,noun,School,a1,A1_lesson_25
A1_v307,A1,Hausaufgabe,die,die Hausaufgaben,homework,Die Hausaufgabe ist schwer,noun,School,a1,A1_lesson_25
A1_v308,A1,Pruefung,die,die Pruefungen,exam,Die Pruefung ist im Mai,noun,School,a1,A1_lesson_25
A1_v309,A1,Note,die,die Noten,grade,Meine Note ist gut,noun,School,a1,A1_lesson_25
A1_v310,A1,Heft,das,die Hefte,notebook,Das Heft ist voll,noun,School,a1,A1_lesson_25
A1_v311,A1,Stift,der,die Stifte,pen,Der Stift schreibt blau,noun,School,a1,A1_lesson_25
A1_v312,A1,Bleistift,der,die Bleistifte,pencil,Der Bleistift ist spitz,noun,School,a1,A1_lesson_25
A1_v313,A1,Tafel,die,die Tafeln,blackboard,Die Tafel ist schwarz,noun,School,a1,A1_lesson_25
A1_v314,A1,Schreibtisch,der,die Schreibtische,desk,Der Schreibtisch ist aufgeraeumt,noun,School,a1,A1_lesson_25
A1_v315,A1,lernen,,,to learn,Ich lerne Deutsch,verb,School,a1,A1_lesson_25
A1_v316,A1,schreiben,,,to write,Der Schueler schreibt einen Satz,verb,School,a1,A1_lesson_25
A1_v317,A1,rechnen,,,to calculate,Wir rechnen mit Zahlen,verb,School,a1,A1_lesson_25
A1_v318,A1,koennen,,,can,Ich kann Deutsch sprechen,modal verb,Modal Verbs,a1,A1_lesson_2
A1_v319,A1,muessen,,,must,Ich muss lernen,modal verb,Modal Verbs,a1,A1_lesson_15
A1_v320,A1,duerfen,,,may,Sie duerfen hier parken,modal verb,Modal Verbs,a1,A1_lesson_18
A1_v321,A1,sollen,,,should,Ich soll die Hausaufgaben machen,modal verb,Modal Verbs,a1,A1_lesson_25
A1_v322,A1,moechten,,,would like,Ich moechte einen Kaffee,modal verb,Modal Verbs,a1,A1_lesson_10
A1_v323,A1,moegen,,,to like,Ich mag Schokolade,modal verb,Modal Verbs,a1,A1_lesson_8
A1_v324,A1,sitzen,,,to sit,Der Schueler sitzt am Schreibtisch,verb,Basic Verbs,a1,A1_lesson_25
A1_v325,A1,liegen,,,to lie,Das Buch liegt auf dem Tisch,verb,Basic Verbs,a1,A1_lesson_14
A1_v326,A1,stehen,,,to stand,Der Stuhl steht in der Ecke,verb,Basic Verbs,a1,A1_lesson_14
A1_v327,A1,nehmen,,,to take,Ich nehme ein Taxi,verb,Basic Verbs,a1,A1_lesson_10
A1_v328,A1,geben,,,to give,Er gibt mir das Buch,verb,Basic Verbs,a1,A1_lesson_9
A1_v329,A1,finden,,,to find,Ich finde den Weg nicht,verb,Basic Verbs,a1,A1_lesson_5
A1_v330,A1,sehen,,,to see,Ich sehe das Museum,verb,Basic Verbs,a1,A1_lesson_18
A1_v331,A1,hoeren,,,to hear,Ich hoere die Musik,verb,Basic Verbs,a1,A1_lesson_8
A1_v332,A1,trinken,,,to drink,Ich trinke Wasser,verb,Basic Verbs,a1,A1_lesson_10
A1_v333,A1,essen,,,to eat,Wir essen im Restaurant,verb,Basic Verbs,a1,A1_lesson_10
A1_v334,A1,wissen,,,to know,Ich weiss die Antwort,verb,Basic Verbs,a1,A1_lesson_2
A1_v335,A1,denken,,,to think,Ich denke an meine Familie,verb,Basic Verbs,a1,A1_lesson_19
A1_v336,A1,verstehen,,,to understand,Ich verstehe die Frage,verb,Basic Verbs,a1,A1_lesson_1
A1_v337,A1,antworten,,,to answer,Der Schueler antwortet richtig,verb,Basic Verbs,a1,A1_lesson_25
A1_v338,A1,laufen,,,to run,Das Kind laeuft schnell,verb,Basic Verbs,a1,A1_lesson_21
A1_v339,A1,bringen,,,to bring,Der Kellner bringt das Essen,verb,Basic Verbs,a1,A1_lesson_10
A1_v340,A1,tragen,,,to wear,Ich trage ein rotes Hemd,verb,Basic Verbs,a1,A1_lesson_12
A1_v341,A1,bleiben,,,to stay,Wir bleiben zu Hause,verb,Basic Verbs,a1,A1_lesson_10
A1_v342,A1,gut,,,good,Das Buch ist gut,adj,Common Adjectives,a1,A1_lesson_1
A1_v343,A1,gross,,,big,Die Stadt ist gross,adj,Common Adjectives,a1,A1_lesson_14
A1_v344,A1,klein,,,small,Das Haus ist klein,adj,Common Adjectives,a1,A1_lesson_14
A1_v345,A1,schnell,,,fast,Der Zug ist schnell,adj,Common Adjectives,a1,A1_lesson_21
A1_v346,A1,langsam,,,slow,Der Bus ist langsam,adj,Common Adjectives,a1,A1_lesson_21
A1_v347,A1,neu,,,new,Das Auto ist neu,adj,Common Adjectives,a1,A1_lesson_14
A1_v348,A1,alt,,,old,Die Kirche ist alt,adj,Common Adjectives,a1,A1_lesson_14
A1_v349,A1,schoen,,,beautiful,Der Park ist schoen,adj,Common Adjectives,a1,A1_lesson_18
A1_v350,A1,richtig,,,correct,Die Antwort ist richtig,adj,Common Adjectives,a1,A1_lesson_25
A1_v351,A1,falsch,,,wrong,Die Antwort ist falsch,adj,Common Adjectives,a1,A1_lesson_25
A1_v352,A1,viel,,,much,Ich lerne viel,adverb,Common Adverbs,a1,A1_lesson_2
A1_v353,A1,auch,,,also,Ich komme auch,adverb,Common Adverbs,a1,A1_lesson_1
A1_v354,A1,immer,,,always,Ich komme immer um acht,adverb,Common Adverbs,a1,A1_lesson_15
A1_v355,A1,oft,,,often,Wir kochen oft,adverb,Common Adverbs,a1,A1_lesson_8
A1_v356,A1,nie,,,never,Ich bin nie zu spaet,adverb,Common Adverbs,a1,A1_lesson_15
A1_v357,A1,dann,,,then,Dann gehe ich nach Hause,adverb,Common Adverbs,a1,A1_lesson_6
A1_v358,A1,vielleicht,,,maybe,Vielleicht kommt er,adverb,Common Adverbs,a1,A1_lesson_23
A1_v359,A1,sehr,,,very,Das ist sehr gut,adverb,Common Adverbs,a1,A1_lesson_1
A1_v360,A1,manchmal,,,sometimes,Ich fahre manchmal mit dem Bus,adverb,Common Adverbs,a1,A1_lesson_15
A1_v361,A1,so,,,so,Das ist so gut,adverb,Common Adverbs,a1,A1_lesson_19
A1_v362,A1,wer,,,who,Wer ist das?,question word,Question Words,a1,A1_lesson_1
A1_v363,A1,was,,,what,Was ist das?,question word,Question Words,a1,A1_lesson_1
A1_v364,A1,wo,,,where,Wo wohnst du?,question word,Question Words,a1,A1_lesson_3
A1_v365,A1,woher,,,where from,Woher kommst du?,question word,Question Words,a1,A1_lesson_1
A1_v366,A1,wohin,,,where to,Wohin gehst du?,question word,Question Words,a1,A1_lesson_5
A1_v367,A1,wann,,,when,Wann kommst du?,question word,Question Words,a1,A1_lesson_7
A1_v368,A1,warum,,,why,Warum lernst du Deutsch?,question word,Question Words,a1,A1_lesson_19
A1_v369,A1,wie,,,how,Wie geht es dir?,question word,Question Words,a1,A1_lesson_1
A1_v370,A1,welcher,,,which,Welcher Tag ist heute?,question word,Question Words,a1,A1_lesson_3
A1_v371,A1,wie viel,,,how much,Wie viel kostet das?,question word,Question Words,a1,A1_lesson_9
A1_v372,A1,wie viele,,,how many,Wie viele Kinder hast du?,question word,Question Words,a1,A1_lesson_4
A1_v373,A1,in,,,in,Ich wohne in der Stadt,preposition,Prepositions,a1,A1_lesson_3
A1_v374,A1,auf,,,on,Das Buch ist auf dem Tisch,preposition,Prepositions,a1,A1_lesson_14
A1_v375,A1,an,,,at,Der Kurs beginnt am Montag,preposition,Prepositions,a1,A1_lesson_6
A1_v376,A1,mit,,,with,Ich komme mit meiner Familie,preposition,Prepositions,a1,A1_lesson_3
A1_v377,A1,aus,,,from,Ich komme aus der Tuerkei,preposition,Prepositions,a1,A1_lesson_1
A1_v378,A1,nach,,,to,Ich fahre nach Berlin,preposition,Prepositions,a1,A1_lesson_5
A1_v379,A1,zu,,,to,Ich gehe zur Arbeit,preposition,Prepositions,a1,A1_lesson_5
A1_v380,A1,bei,,,at,Ich bin beim Arzt,preposition,Prepositions,a1,A1_lesson_18
A1_v381,A1,fuer,,,for,Das Geschenk ist fuer dich,preposition,Prepositions,a1,A1_lesson_9
A1_v382,A1,um,,,around,Der Kurs beginnt um neun Uhr,preposition,Prepositions,a1,A1_lesson_6
A1_v383,A1,der Kopf,der,die Koepfe,head,Der Kopf tut weh,noun,Body Parts,a1,A1_lesson_16
A1_v384,A1,das Gesicht,das,die Gesichter,face,Er hat ein freundliches Gesicht,noun,Body Parts,a1,A1_lesson_16
A1_v385,A1,das Auge,das,die Augen,eye,Sie hat blaue Augen,noun,Body Parts,a1,A1_lesson_16
A1_v386,A1,die Nase,die,die Nasen,nose,Die Nase laeuft,noun,Body Parts,a1,A1_lesson_16
A1_v387,A1,der Mund,der,die Muender,mouth,Der Mund ist trocken,noun,Body Parts,a1,A1_lesson_16
A1_v388,A1,das Ohr,das,die Ohren,ear,Die Ohren tun weh,noun,Body Parts,a1,A1_lesson_16
A1_v389,A1,der Arm,der,die Arme,arm,Der Arm ist gebrochen,noun,Body Parts,a1,A1_lesson_16
A1_v390,A1,das Bein,das,die Beine,leg,Mein Bein tut weh,noun,Body Parts,a1,A1_lesson_16
A1_v391,A1,die Hand,die,die Haende,hand,Die Haende sind kalt,noun,Body Parts,a1,A1_lesson_16
A1_v392,A1,der Fuss,der,die Fuesse,foot,Mein Fuss ist geschwollen,noun,Body Parts,a1,A1_lesson_16
A1_v393,A1,der Finger,der,die Finger,finger,Ich habe mir den Finger geschnitten,noun,Body Parts,a1,A1_lesson_16
A1_v394,A1,der Ruecken,der,die Ruecken,back,Der Ruecken schmerzt,noun,Body Parts,a1,A1_lesson_16
A1_v395,A1,der Bauch,der,die Baeuche,stomach,Der Bauch tut weh,noun,Body Parts,a1,A1_lesson_16
A1_v396,A1,das Herz,das,die Herzen,heart,Das Herz schlaegt schnell,noun,Body Parts,a1,A1_lesson_16
A1_v397,A1,der Arzt,der,die Aerzte,doctor,Der Arzt untersucht mich,noun,Health,a1,A1_lesson_16
A1_v398,A1,die Aerztin,die,die Aerztinnen,doctor (female),Die Aerztin ist freundlich,noun,Health,a1,A1_lesson_16
A1_v399,A1,die Krankenschwester,die,die Krankenschwestern,nurse,Die Krankenschwester hilft mir,noun,Health,a1,A1_lesson_16
A1_v400,A1,der Patient,der,die Patienten,patient,Der Patient wartet im Wartezimmer,noun,Health,a1,A1_lesson_16
A1_v401,A1,das Krankenhaus,das,die Krankenhaeuser,hospital,Das Krankenhaus ist gross,noun,Health,a1,A1_lesson_18
A1_v402,A1,die Praxis,die,die Praxen,practice,Die Praxis hat um acht Uhr geoeffnet,noun,Health,a1,A1_lesson_18
A1_v403,A1,das Rezept,das,die Rezepte,prescription,Der Arzt gibt mir ein Rezept,noun,Health,a1,A1_lesson_18
A1_v404,A1,die Tablette,die,die Tabletten,pill,Ich nehme eine Tablette,noun,Health,a1,A1_lesson_18
A1_v405,A1,die Medizin,die,die Medizinen,medicine,Die Medizin hilft gegen Schmerzen,noun,Health,a1,A1_lesson_18
A1_v406,A1,der Schmerz,der,die Schmerzen,pain,Ich habe starke Schmerzen,noun,Health,a1,A1_lesson_16
A1_v407,A1,das Fieber,das,,fever,Das Kind hat Fieber,noun,Health,a1,A1_lesson_16
A1_v408,A1,der Husten,der,,cough,Ich habe Husten und Schnupfen,noun,Health,a1,A1_lesson_16
A1_v409,A1,der Schnupfen,der,,runny nose,Bei Schnupfen soll man viel trinken,noun,Health,a1,A1_lesson_16
A1_v410,A1,die Apotheke,die,die Apotheken,pharmacy,Die Apotheke ist um die Ecke,noun,Pharmacy,a1,A1_lesson_18
A1_v411,A1,der Notarzt,der,die Notaerzte,emergency doctor,Rufen Sie den Notarzt,noun,Emergency,a1,A1_lesson_18
A1_v412,A1,der Krankenwagen,der,die Krankenwagen,ambulance,Der Krankenwagen kommt sofort,noun,Emergency,a1,A1_lesson_18
A1_v413,A1,die Notaufnahme,die,die Notaufnahmen,emergency room,Die Notaufnahme ist im Erdgeschoss,noun,Emergency,a1,A1_lesson_18
A1_v414,A1,der Unfall,der,die Unfaelle,accident,Es gab einen Unfall,noun,Emergency,a1,A1_lesson_18
A1_v415,A1,die Verletzung,die,die Verletzungen,injury,Die Verletzung ist nicht schlimm,noun,Emergency,a1,A1_lesson_18
A1_v416,A1,untersuchen,,,to examine,Der Arzt untersucht den Patienten,verb,Health,a1,A1_lesson_16
A1_v417,A1,verschreiben,,,to prescribe,Der Arzt verschreibt mir ein Medikament,verb,Health,a1,A1_lesson_18
A1_v418,A1,heilen,,,to heal,Die Wunde heilt langsam,verb,Health,a1,A1_lesson_16
A1_v419,A1,operieren,,,to operate,Der Chirurg operiert den Patienten,verb,Health,a1,A1_lesson_18
A1_v420,A1,die Sprechstunde,die,die Sprechstunden,office hours,Die Sprechstunde ist von neun bis zwoelf,noun,Health,a1,A1_lesson_18
A1_v421,A1,der Termin,der,die Termine,appointment,Ich habe einen Termin beim Arzt,noun,Health,a1,A1_lesson_18
A1_v422,A1,die Versicherung,die,die Versicherungen,insurance,Die Versicherung bezahlt die Behandlung,noun,Health,a1,A1_lesson_18
A1_v423,A1,die Krankenkarte,die,die Krankenkarten,health insurance card,Ich habe meine Krankenkarte vergessen,noun,Health,a1,A1_lesson_18
A1_v424,A1,das Wartezimmer,das,die Wartezimmer,waiting room,Das Wartezimmer ist voll,noun,Health,a1,A1_lesson_18
A1_v425,A1,das Blut,das,,blood,Der Arzt nimmt Blut ab,noun,Health,a1,A1_lesson_16
A1_v426,A1,die Wunde,die,die Wunden,wound,Die Wunde muss gereinigt werden,noun,Health,a1,A1_lesson_16
A1_v427,A1,die Spritze,die,die Spritzen,injection,Die Spritze tut kurz weh,noun,Health,a1,A1_lesson_18
A1_v428,A1,der Notfall,der,die Notfaelle,emergency,Im Notfall rufen Sie den Arzt,noun,Emergency,a1,A1_lesson_18
A1_v429,A1,der Notruf,der,die Notrufe,emergency call,Die Nummer fuer den Notruf ist 112,noun,Emergency,a1,A1_lesson_18
A1_v430,A1,der Rettungsdienst,der,Rettungsdienste,ambulance service,Der Rettungsdienst kommt in fuenf Minuten,noun,Emergency,a1,A1_lesson_18
A1_v431,A1,die Behandlung,die,die Behandlungen,treatment,Die Behandlung hat geholfen,noun,Health,a1,A1_lesson_16
A1_v432,A1,die Operation,die,die Operationen,surgery,Die Operation ist morgen,noun,Health,a1,A1_lesson_18
A1_v433,A1,die Untersuchung,die,die Untersuchungen,examination,Die Untersuchung dauert eine Stunde,noun,Health,a1,A1_lesson_16
A1_v434,A1,der Befund,der,die Befunde,finding,Der Befund ist gut,noun,Health,a1,A1_lesson_16
A1_v435,A1,die Erkältung,die,die Erkaeltungen,cold (illness),Ich habe eine Erkaeltung,noun,Symptoms,a1,A1_lesson_16
A1_v436,A1,der Durchfall,der,,diarrhea,Ich habe Durchfall,noun,Symptoms,a1,A1_lesson_16
A1_v437,A1,die Uebelkeit,die,,nausea,Die Uebelkeit ist weg,noun,Symptoms,a1,A1_lesson_16
A1_v438,A1,die Kopfschmerzen,die,,headache (pl),Ich habe starke Kopfschmerzen,noun,Symptoms,a1,A1_lesson_16
A1_v439,A1,die Halsschmerzen,die,,sore throat (pl),Die Halsschmerzen sind schlimm,noun,Symptoms,a1,A1_lesson_16
A1_v440,A1,die Rueckenschmerzen,die,,back pain (pl),Ich habe Rueckenschmerzen,noun,Symptoms,a1,A1_lesson_16
A1_v441,A1,die Allergie,die,die Allergien,allergy,Ich habe eine Allergie gegen Pollen,noun,Symptoms,a1,A1_lesson_18
A1_v442,A1,der Ausschlag,der,die Ausschlaege,rash,Der Ausschlag juckt,noun,Symptoms,a1,A1_lesson_16
A1_v443,A1,muede,,,tired,Ich bin sehr muede,adj,Health Adjectives,a1,A1_lesson_16
A1_v444,A1,wach,,,awake,Das Kind ist noch wach,adj,Health Adjectives,a1,A1_lesson_16
A1_v445,A1,schwach,,,weak,Ich fuehle mich schwach,adj,Health Adjectives,a1,A1_lesson_16
A1_v446,A1,stark,,,strong,Der Patient ist wieder stark,adj,Health Adjectives,a1,A1_lesson_16
A1_v447,A1,schlimm,,,bad / severe,Der Schmerz ist schlimm,adj,Health Adjectives,a1,A1_lesson_16
A1_v448,A1,offen,,,open,Die Wunde ist noch offen,adj,Health Adjectives,a1,A1_lesson_14
A1_v449,A1,geschwollen,,,swollen,Der Fuss ist geschwollen,adj,Health Adjectives,a1,A1_lesson_16
A1_v450,A1,ruhig,,,calm,Bleiben Sie ruhig,adj,Health Adjectives,a1,A1_lesson_18
A1_v451,A1,das Medikament,das,die Medikamente,medication,Das Medikament ist rezeptfrei,noun,Pharmacy,a1,A1_lesson_18
A1_v452,A1,die Salbe,die,die Salben,ointment,Die Salbe hilft gegen den Ausschlag,noun,Pharmacy,a1,A1_lesson_18
A1_v453,A1,der Tropfen,der,die Tropfen,drop,Nehmen Sie drei Tropfen,noun,Pharmacy,a1,A1_lesson_18
A1_v454,A1,die Tablette gegen,die,die Tabletten gegen,tablet for,Eine Tablette gegen Kopfschmerzen,noun,Pharmacy,a1,A1_lesson_18
A1_v455,A1,der Wirkstoff,der,die Wirkstoffe,active ingredient,Der Wirkstoff hilft gegen Schmerzen,noun,Pharmacy,a1,A1_lesson_18
A1_v456,A1,rezeptfrei,,,over the counter,Das Mittel ist rezeptfrei,adj,Pharmacy,a1,A1_lesson_18
A1_v457,A1,verschreibungspflichtig,,,prescription only,Dieses Medikament ist verschreibungspflichtig,adj,Pharmacy,a1,A1_lesson_18
A1_v458,A1,die Seife,die,die Seifen,soap,Ich wasche meine Haende mit Seife,noun,Hygiene,a1,A1_lesson_14
A1_v459,A1,das Handtuch,das,die Handtuecher,towel,Das Handtuch ist sauber,noun,Hygiene,a1,A1_lesson_14
A1_v460,A1,die Zahnbuerste,die,die Zahnbuersten,toothbrush,Ich putze mir die Zaehne mit der Zahnbuerste,noun,Hygiene,a1,A1_lesson_15
A1_v461,A1,die Zahnpasta,die,die Zahnpasten,toothpaste,Die Zahnpasta ist leer,noun,Hygiene,a1,A1_lesson_15
A1_v462,A1,die Dusche,die,die Duschen,shower,Ich gehe unter die Dusche,noun,Hygiene,a1,A1_lesson_15
A1_v463,A1,die Toilette,die,die Toiletten,toilet,Wo ist die Toilette?,noun,Hygiene,a1,A1_lesson_14
A1_v464,A1,sauber,,,clean,Das Zimmer ist sauber,adj,Hygiene,a1,A1_lesson_14
A1_v465,A1,schmutzig,,,dirty,Die Kleidung ist schmutzig,adj,Hygiene,a1,A1_lesson_14
A1_v466,A1,die Maske,die,die Masken,mask,Tragen Sie eine Maske,noun,Hygiene,a1,A1_lesson_18
A1_v467,A1,anrufen,,,to call,Ich rufe den Arzt an,verb,Appointment Communication,a1,A1_lesson_18
A1_v468,A1,absagen,,,to cancel,Ich muss den Termin absagen,verb,Appointment Communication,a1,A1_lesson_18
A1_v469,A1,verschieben,,,to postpone,Der Termin wird verschoben,verb,Appointment Communication,a1,A1_lesson_18
A1_v470,A1,veraendern,,,to change,Ich moechte den Termin veraendern,verb,Appointment Communication,a1,A1_lesson_18
A1_v471,A1,fragen nach,,,to ask for,Ich frage nach einem Termin,verb,Appointment Communication,a1,A1_lesson_18
A1_v472,A1,das Formular,das,die Formulare,form,Ich fuell das Formular aus,noun,Documents,a1,A1_lesson_18
A1_v473,A1,die Unterschrift,die,die Unterschriften,signature,Bitte hier die Unterschrift,noun,Documents,a1,A1_lesson_18
A1_v474,A1,der Ausweis,der,die Ausweise,ID card,Haben Sie Ihren Ausweis dabei?,noun,Documents,a1,A1_lesson_18
A1_v475,A1,sich fuehlen,,,to feel,Ich fuehle mich nicht gut,verb,Health,a1,A1_lesson_16
A1_v476,A1,rufen,,,to call out,Rufen Sie bitte einen Arzt,verb,Health,a1,A1_lesson_18
A1_v477,A1,warten,,,to wait,Ich warte im Wartezimmer,verb,Appointment Communication,a1,A1_lesson_18
A1_v478,A1,holen,,,to get,Ich hole das Rezept in der Apotheke,verb,Health,a1,A1_lesson_18
A2_v001,A2,Reise,die,die Reise,trip,die Reise: trip,noun,Travel,a2,A2_lesson_4
A2_v002,A2,Urlaub,der,die Urlaube,vacation,der Urlaub: vacation,noun,Travel,a2,A2_lesson_4
